Ensembl_ID	Gene_ID	Gene_Type	logConc	logFC	pVal.Tgw	adj.pVal.Tgw	Tgw.Disp	UpDown.Tgw	MCF7_R1	MCF7_R2	MCF7_R3	MDA_R1	MDA_R2	MDA_R3	MDA_siNS_R1	MDA_siNS_R2	MDA_siNS_R3	MDA_siRunx1_R1	MDA_siRunx1_R1.1	MDA_siRunx1_R1.2
ENSG00000249199.1	CTD-2139B15.5	lincRNA	-0.747709226	-0.725624271	0.690163189	0.84286829	0.017240025	0	19	26	34	2	2	0	0	0	0	1	0	1
ENSG00000279281.1	RP11-226M10.3	TEC	-0.743668544	-0.292340247	0.690105655	0.84286829	0.016863412	0	34	36	47	1	0	3	0	1	0	1	0	1
ENSG00000274605.1	RP11-12G12.7	lincRNA	-0.12256183	2.039251562	0.690674398	0.843127232	0.026376222	0	49	92	105	46	52	79	54	45	45	57	41	44
ENSG00000279500.1	RP11-21K12.2	TEC	0.154630236	-0.086898449	0.693449962	0.845024304	0.012705037	0	18	27	32	3	11	13	5	4	5	6	13	8
ENSG00000274561.1	RP11-147L13.12	lincRNA	-0.129437634	2.118304443	0.693555062	0.845025874	0.017192227	0	176	171	194	20	34	35	30	25	25	14	28	31
ENSG00000279792.1	RP11-893F2.18	TEC	-0.171965236	-0.030816824	0.693696103	0.845065363	0.022917922	0	15	16	11	13	19	12	5	11	12	12	11	12
ENSG00000273314.1	RP5-1136G13.2	antisense	-0.116321556	1.678187893	0.694931276	0.845857676	0.01171076	0	55	88	66	27	38	59	40	34	40	30	40	32
ENSG00000275185.1	RP13-753N3.3	antisense	-0.154161113	0.864587328	0.695178205	0.846075388	0.039213335	0	15	11	9	24	33	49	24	18	28	25	20	38
ENSG00000215256.3	DHRS4-AS1	antisense	0.090721479	3.259714905	0.69596328	0.846440184	0.009592038	0	405	494	498	41	49	58	61	44	36	36	57	49
ENSG00000257742.1	RP11-350F4.2	lincRNA	-0.073818733	3.953440369	0.695930494	0.846440184	0.01883394	0	199	230	216	211	242	340	184	165	217	167	240	266
ENSG00000235437.5	LINC01278	processed_transcript	0.100341893	1.71929486	0.698253307	0.848084608	0.019274159	0	15	19	22	47	64	56	52	66	43	52	73	37
ENSG00000272077.1	RP11-348P10.2	lincRNA	0.122968877	0.808261561	0.699639379	0.849184694	0.020705224	0	8	7	11	26	29	46	20	16	20	17	48	35
ENSG00000267750.3	AC003102.3	antisense	-0.248117896	1.36392113	0.69973918	0.849241045	0.012970781	0	97	149	131	4	17	11	9	11	4	7	7	10
ENSG00000268061.3	NAPA-AS1	antisense	0.367565906	0.246845188	0.700133197	0.849446196	0.017091858	0	35	62	51	2	4	6	11	2	5	2	5	7
ENSG00000280077.1	RP11-87H9.4	TEC	-0.175580325	-0.058840153	0.703873626	0.852513007	0.023873888	0	9	6	8	12	16	19	14	12	12	9	8	20
ENSG00000230551.4	CTB-89H12.4	processed_transcript	0.069492134	4.067795103	0.705528713	0.853509834	0.017325652	0	506	509	542	118	178	216	163	175	179	114	177	187
ENSG00000267278.3	MAP3K14-AS1	antisense	0.219355294	0.657573193	0.706806178	0.854104435	0.028990489	0	37	46	49	18	12	9	20	14	12	13	23	6
ENSG00000272129.1	RP11-250B2.6	lincRNA	0.17234313	0.710879648	0.707256541	0.854518856	0.033072769	0	32	27	36	14	10	32	19	18	22	13	28	16
ENSG00000260806.1	RP11-872J21.3	antisense	0.153902526	0.770918144	0.709709453	0.856376999	0.012031248	0	45	71	73	4	9	17	12	12	14	6	15	9
ENSG00000268573.1	RP11-158H5.7	lincRNA	0.217804548	0.141770107	0.710733343	0.857222424	0.029168103	0	28	34	34	5	10	11	15	7	3	5	7	15
ENSG00000253738.1	OTUD6B-AS1	antisense	-0.05844755	4.943802853	0.711648723	0.858013222	0.013927343	0	841	910	865	322	362	488	282	276	265	266	353	386
ENSG00000262074.4	SNORD3B-2	lincRNA	-0.083940641	5.009585015	0.713810338	0.859760506	0.036341593	0	22	63	61	588	491	612	720	687	548	436	766	299
ENSG00000177640.13	CASC2	antisense	0.147088928	0.464467753	0.715276232	0.860679129	0.026054329	0	38	26	37	12	18	14	9	16	8	11	18	15
ENSG00000261351.2	CTD-3185P2.1	antisense	-0.230317079	0.191310065	0.71645399	0.861640169	0.008207688	0	41	51	48	5	5	7	3	4	6	3	7	3
ENSG00000231890.5	DARS-AS1	antisense	0.245818836	-0.37679396	0.717248069	0.862204143	0.009457334	0	22	27	23	4	4	6	6	2	5	5	7	3
ENSG00000279689.1	RP11-574K11.32	TEC	-0.170396709	0.032203221	0.717437615	0.862292644	0.010180658	0	15	25	17	8	16	11	14	12	12	7	15	6
ENSG00000253210.1	RP11-809O17.1	antisense	0.338019243	-0.067271238	0.717707679	0.86243085	0.010185327	0	28	36	38	2	5	7	3	6	7	2	7	7
ENSG00000224738.1	AC099850.1	antisense	-0.181542652	3.229479294	0.71859011	0.8628935	0.015142721	0	413	733	638	9	13	12	17	6	13	5	12	10
ENSG00000175611.9	LINC00476	processed_transcript	-0.138369141	1.544217764	0.720288629	0.863614536	0.020232076	0	81	101	121	25	23	25	25	26	21	25	13	21
ENSG00000260920.2	RP1-228H13.5	sense_overlapping	-0.121140545	0.6764977	0.720772552	0.863971823	0.029476157	0	15	32	30	18	25	25	14	26	18	15	32	10
ENSG00000280046.1	RP11-1099M24.6	TEC	-0.257223033	-0.352724736	0.720687921	0.863971823	0.033395084	0	15	24	39	3	6	7	6	3	2	3	7	2
ENSG00000196696.10	PDXDC2P	processed_transcript	-0.341067884	-0.105117508	0.721735784	0.864227287	0.092571826	0	52	26	33	4	6	4	4	1	3	0	4	6
ENSG00000259248.3	USP3-AS1	antisense	0.265386374	0.150442631	0.722716088	0.865102348	0.037252275	0	31	45	70	4	5	4	2	1	2	5	2	7
ENSG00000257303.1	RP11-977G19.11	antisense	-0.202041012	-0.001404164	0.724112327	0.866136764	0.015617475	0	9	22	24	8	10	18	12	14	9	9	12	7
ENSG00000276116.1	FUT8-AS1	antisense	-0.129672526	1.45679902	0.728236998	0.86930594	0.02976425	0	64	150	128	10	18	24	15	20	15	7	24	12
ENSG00000170846.13	AC093323.3	lincRNA	0.050740079	4.337429607	0.728966479	0.869671509	0.008062135	0	658	921	883	139	151	202	169	131	141	131	179	148
ENSG00000203499.8	FAM83H-AS1	lincRNA	-0.529594129	4.843888024	0.729277859	0.869885389	0.015101536	0	1383	2291	2491	1	3	1	1	0	2	1	0	2
ENSG00000272764.1	RP11-318E3.9	lincRNA	0.224493652	-0.024644798	0.72971997	0.869966615	0.025174173	0	19	18	25	10	7	13	6	8	13	5	17	10
ENSG00000248360.5	LINC00504	lincRNA	-0.528500841	-0.608250338	0.731223911	0.871235471	0.026183108	0	29	31	23	2	1	2	3	0	0	2	0	1
ENSG00000244625.3	MIATNB	lincRNA	0.16106963	0.253992219	0.731823073	0.871690142	0.0457193	0	16	33	37	9	4	14	12	23	14	12	10	5
ENSG00000234072.1	AC074117.10	antisense	-0.113335964	1.412720397	0.732686925	0.872246992	0.01406929	0	93	120	96	19	19	22	17	9	19	16	21	13
ENSG00000272688.1	RP13-270P17.3	lincRNA	0.150924981	1.120861433	0.7336628	0.872793517	0.009223499	0	76	98	90	7	13	16	15	13	11	5	16	15
ENSG00000272146.3	RP11-755B10.4	antisense	0.20057511	-0.249197482	0.736264233	0.8747536	0.022055349	0	7	10	2	11	9	11	16	10	16	13	10	9
ENSG00000266903.1	CTB-171A8.1	antisense	0.236957166	-0.097655048	0.736328432	0.874753804	0.026642813	0	4	12	11	9	16	5	25	15	12	10	13	9
ENSG00000230836.1	LINC01293	lincRNA	-0.327578831	0.868268455	0.739160145	0.876519293	0.048440886	0	98	113	60	3	6	8	5	3	4	3	4	5
ENSG00000189149.9	CRYM-AS1	lincRNA	0.232643649	0.018699653	0.740966164	0.87752234	0.018706474	0	28	45	41	5	9	2	4	4	4	8	8	1
ENSG00000249196.4	RP11-669N7.2	antisense	-0.071494284	1.225262947	0.742460028	0.878567243	0.016421302	0	10	17	32	38	41	35	42	37	34	24	44	31
ENSG00000229619.3	MBNL1-AS1	antisense	-0.150647031	0.917007052	0.743831697	0.879149171	0.015653839	0	44	49	45	11	23	31	21	15	23	18	20	14
ENSG00000260083.1	MIR4519	antisense	-0.11539038	0.79288485	0.744282196	0.879485631	0.013167952	0	31	43	33	17	25	24	19	26	12	11	25	19
ENSG00000277147.2	LINC00869	processed_transcript	-0.160772676	1.177581023	0.745116654	0.880014184	0.019492271	0	72	69	83	12	22	29	17	22	10	17	18	15
ENSG00000272936.1	RP11-700J17.2	antisense	0.12842981	0.037606203	0.746109054	0.880711608	0.066433387	0	3	2	4	10	17	29	9	11	18	13	12	28
ENSG00000260032.1	LINC00657	lincRNA	0.034305313	8.941912449	0.747541697	0.881830956	0.00800197	0	6736	7534	7688	6042	8081	8810	6991	6395	6227	5325	8122	7664
ENSG00000247735.2	CTD-2574D22.2	antisense	-0.260482664	0.071030643	0.748404177	0.882317828	0.017981148	0	36	35	41	7	5	8	3	6	9	5	7	3
ENSG00000276728.1	AC142472.6	lincRNA	0.122799003	0.285738683	0.749061233	0.882587034	0.018152943	0	22	33	26	4	12	22	14	12	12	7	17	13
ENSG00000232593.4	KANTR	lincRNA	-0.134025432	0.858542972	0.748966033	0.882587034	0.017047934	0	32	42	50	19	19	27	28	11	19	15	16	22
ENSG00000272604.1	RP11-251G23.5	antisense	0.110328501	1.046275987	0.755043498	0.886343301	0.030983795	0	52	46	39	21	27	26	27	13	21	22	19	30
ENSG00000239407.3	LL0XNC01-237H1.2	lincRNA	0.074467262	1.724226562	0.757870053	0.88802345	0.019375085	0	32	31	16	48	61	60	58	42	42	56	58	45
ENSG00000242086.6	LINC00969	lincRNA	-0.104558394	2.156694677	0.759331742	0.889081415	0.012604027	0	178	207	231	20	29	24	17	21	26	20	24	17
ENSG00000243629.1	LINC00880	lincRNA	0.144029971	-0.043291424	0.760085908	0.889571672	0.012730994	0	0	0	0	12	10	20	22	21	19	9	22	11
ENSG00000272121.1	RP4-555D20.4	lincRNA	0.082450395	1.194646723	0.760766401	0.89006918	0.015157944	0	0	0	0	39	39	46	52	42	34	38	54	27
ENSG00000273066.3	RP11-216L13.19	processed_transcript	0.09091127	0.258715635	0.762199996	0.89105255	0.007810295	0	22	26	29	13	15	17	8	7	9	15	13	15
ENSG00000260816.2	RP11-319G9.3	sense_intronic	-0.406710737	-0.108599744	0.763258877	0.891580059	0.04815005	0	46	32	55	3	1	2	0	0	1	1	1	2
ENSG00000239653.1	PSMD6-AS2	antisense	-0.175102308	0.62042694	0.765123433	0.89309155	0.025429948	0	58	46	48	9	14	20	10	9	5	10	14	10
ENSG00000180769.6	WDFY3-AS2	processed_transcript	-0.102705729	1.475796483	0.765662968	0.893207969	0.019507457	0	40	39	29	32	44	52	45	38	39	27	32	47
ENSG00000270081.2	RP5-935K16.1	lincRNA	0.048720833	4.012124517	0.765924308	0.893325422	0.012731733	0	259	326	320	182	241	309	176	156	197	159	291	233
ENSG00000256268.1	RP11-221N13.3	lincRNA	-0.140556116	0.041719644	0.765938182	0.893325422	0.01241622	0	1	0	2	14	13	21	24	25	17	15	14	10
ENSG00000272345.1	RP1-30M3.5	antisense	0.143349445	-0.157796595	0.766416359	0.893562739	0.068819572	0	23	10	14	3	11	18	8	8	9	6	11	14
ENSG00000254531.1	FLJ20021	lincRNA	-0.089954098	2.859304849	0.766624508	0.893608978	0.023467314	0	219	418	315	37	55	57	63	42	32	42	60	24
ENSG00000225205.3	AC093818.1	antisense	-0.061429085	1.18816484	0.771282693	0.896788395	0.005787054	0	1	0	3	34	49	48	41	42	39	30	48	35
ENSG00000259275.2	RP11-522B15.3	lincRNA	0.302778368	0.21354071	0.771561059	0.896941892	0.059143523	0	57	36	44	4	4	9	2	5	5	2	8	9
ENSG00000262758.1	CTD-3195I5.1	lincRNA	0.04931458	2.996635161	0.776283766	0.900973885	0.012516066	0	110	131	113	77	154	150	112	93	91	86	147	119
ENSG00000261235.1	RP11-510J16.5	antisense	0.358250904	-0.742125813	0.777115447	0.90139419	0.01218119	0	15	21	20	0	3	3	3	5	6	1	2	4
ENSG00000257605.2	RP11-680A11.5	antisense	0.152438069	0.075161088	0.779483246	0.903172001	0.044105161	0	8	19	17	6	20	12	17	12	14	13	21	4
ENSG00000250616.2	RP11-455F5.3	antisense	0.364622825	0.272569116	0.77976281	0.903232824	0.024531065	0	36	78	66	0	1	5	1	2	2	2	2	3
ENSG00000269473.1	CTD-2619J13.19	lincRNA	-0.084546061	1.414235247	0.78066648	0.903818989	0.016963775	0	14	12	16	35	38	74	47	43	37	34	53	37
ENSG00000272853.1	RP11-398C13.6	lincRNA	-0.179105629	0.35995747	0.785026304	0.906952768	0.037916367	0	7	21	31	9	14	23	23	25	15	13	15	8
ENSG00000266402.3	SNORA76C	lincRNA	0.085640191	2.044050648	0.786375581	0.908115972	0.025618427	0	61	144	134	34	48	43	53	41	48	39	56	25
ENSG00000266962.2	RP11-400F19.6	antisense	-0.050207766	3.479124607	0.787666755	0.909079192	0.014619608	0	143	302	284	135	160	172	153	119	111	126	161	119
ENSG00000230082.1	PRRT3-AS1	antisense	0.120581609	0.207161745	0.789468501	0.910103296	0.009258039	0	2	4	3	18	17	20	22	16	22	16	24	14
ENSG00000233937.4	CTC-338M12.4	processed_transcript	-0.087758756	1.617955802	0.791652313	0.911497211	0.010566981	0	64	75	88	26	29	41	41	35	46	25	31	25
ENSG00000237686.4	RP5-1120P11.1	antisense	-0.118789789	0.401551404	0.793378019	0.912573925	0.016641514	0	1	1	1	12	25	20	27	39	33	14	19	14
ENSG00000278989.1	RP11-762L8.6	TEC	-0.092309213	0.369818864	0.793438892	0.912573925	0.017534668	0	0	0	0	22	24	42	12	18	10	22	32	20
ENSG00000273084.1	RP11-1275H24.3	lincRNA	-0.1147077	0.328381302	0.793776609	0.91259709	0.01136904	0	27	40	45	7	14	9	11	14	10	4	14	7
ENSG00000223652.2	AC106786.1	antisense	0.358578794	-0.062995968	0.794152032	0.912790073	0.015206671	0	32	47	54	2	2	2	1	1	2	5	2	0
ENSG00000224597.7	SVIL-AS1	antisense	0.031526228	5.328547819	0.794265986	0.912855107	0.008124478	0	255	346	386	573	642	734	813	629	609	520	684	591
ENSG00000278768.1	BACE1-AS	antisense	-0.112823521	0.283067403	0.795992533	0.913681105	0.015128049	0	17	10	9	16	20	23	14	13	19	14	19	16
ENSG00000272993.1	RP11-196G18.24	lincRNA	-0.251013235	0.01600486	0.795868259	0.913681105	0.022676866	0	33	44	62	3	1	4	3	1	3	2	3	1
ENSG00000259673.3	IQCH-AS1	lincRNA	-0.076461374	2.500568514	0.796172623	0.913726385	0.009549127	0	219	286	249	29	33	39	38	28	36	27	32	27
ENSG00000261754.2	CTC-523E23.1	lincRNA	0.338425993	-0.149783872	0.796462474	0.913922216	0.025305234	0	38	34	45	0	1	6	3	1	3	2	3	3
ENSG00000227946.1	AC007383.3	lincRNA	0.190666522	-0.105386431	0.797667371	0.914823994	0.016279839	0	22	34	25	7	11	9	4	2	1	5	17	6
ENSG00000228624.5	RP3-399L15.3	antisense	-0.130666302	0.10981711	0.798009809	0.914845022	0.020204858	0	6	4	8	10	17	31	17	13	13	16	19	12
ENSG00000263843.1	RP11-649A18.12	antisense	0.150478419	0.437501677	0.800460447	0.916333994	0.00998032	0	34	52	52	8	9	12	13	9	3	9	13	7
ENSG00000280152.1	RP11-331F4.5	TEC	-0.097270077	0.557069185	0.801439413	0.917190714	0.023004058	0	22	34	49	13	21	23	11	10	9	15	25	8
ENSG00000271975.1	RP11-383J24.6	lincRNA	-0.054957302	2.219939028	0.80342307	0.918337964	0.008589261	0	57	99	93	60	66	78	64	51	58	46	68	63
ENSG00000239415.1	AP001469.9	antisense	-0.240423015	-0.297069472	0.803639271	0.918436684	0.046987881	0	20	13	20	4	7	17	5	9	5	3	8	10
ENSG00000236204.3	LINC01376	lincRNA	0.145673166	0.25287857	0.804107725	0.91857791	0.025050885	0	35	42	33	6	16	5	9	5	12	6	12	9
ENSG00000272888.3	AC013394.2	processed_transcript	0.035947144	5.444171143	0.804152581	0.91857791	0.013470947	0	1163	1167	1263	341	601	623	496	469	413	351	547	526
ENSG00000267475.1	CTD-2538C1.2	lincRNA	0.153249448	-0.055497435	0.805181341	0.919357038	0.015713541	0	19	25	29	6	15	8	2	7	8	9	12	8
ENSG00000238058.1	RP11-432J22.2	antisense	-0.163205107	-0.065981825	0.807928495	0.921367379	0.010429391	0	20	24	27	6	13	16	6	3	4	5	11	12
ENSG00000229989.3	MIR181A1HG	lincRNA	-0.05521858	2.069721609	0.8094486	0.922134688	0.008929518	0	36	52	50	58	65	89	55	62	59	53	70	60
ENSG00000259319.1	RP11-293M10.6	antisense	-0.198328921	0.085804318	0.809768388	0.922258026	0.024584272	0	30	62	44	3	0	6	6	8	3	3	3	1
ENSG00000213888.3	LINC01521	lincRNA	0.148100454	1.40389162	0.81094717	0.923014693	0.018345976	0	90	138	155	9	10	11	18	6	4	9	13	8
ENSG00000248008.2	DYNLL1-AS1	antisense	0.042356699	3.154267116	0.811111447	0.923080912	0.008890198	0	166	235	219	91	104	116	136	129	91	86	109	93
ENSG00000256940.1	RP11-783K16.5	antisense	-0.082693835	1.220409809	0.811995062	0.923942193	0.030257043	0	48	118	87	21	16	19	18	18	10	17	20	11
ENSG00000261441.1	RP11-217B1.2	antisense	0.088201824	0.468890658	0.812158602	0.923942193	0.008387509	0	9	3	9	21	25	23	26	19	17	20	24	22
ENSG00000280219.1	RP11-752L20.3	TEC	0.189352626	0.031355108	0.817421721	0.92733519	0.0221806	0	24	25	23	13	5	12	11	7	7	7	10	14
ENSG00000258168.3	RP11-588H23.3	antisense	0.05857302	1.598366821	0.821039521	0.929327724	0.02033085	0	1	0	1	41	48	86	64	57	37	41	68	54
ENSG00000261578.1	RP11-21L23.2	sense_overlapping	0.075699397	0.888231177	0.821697933	0.929742271	0.028088614	0	76	87	57	5	13	14	11	8	12	8	10	12
ENSG00000253190.3	AC084082.3	lincRNA	-0.05102629	1.813849628	0.824958255	0.932237982	0.013096058	0	20	44	47	51	62	51	60	63	49	43	55	45
ENSG00000247498.7	RP11-392P7.6	antisense	-0.113015235	1.237066416	0.827551842	0.933957985	0.03679913	0	59	92	89	19	9	34	15	19	18	13	14	24
ENSG00000234961.1	RP11-124N14.3	antisense	-0.163390479	-0.219063782	0.82840121	0.93453571	0.096312637	0	0	0	0	16	13	16	10	15	21	21	8	6
ENSG00000270175.1	RP11-793H13.11	antisense	-0.121348373	-0.060143073	0.828538401	0.934560357	0.033089586	0	11	21	21	9	7	19	15	9	6	9	16	4
ENSG00000272944.1	CTD-2308L22.1	antisense	0.279067868	0.006651571	0.836818967	0.940042211	0.016969558	0	27	43	52	4	2	4	6	4	5	5	5	1
ENSG00000228506.1	RP11-98I9.4	antisense	0.114448159	1.050828328	0.837787354	0.940808917	0.010619824	0	71	74	88	13	16	13	12	13	12	11	16	14
ENSG00000232759.1	AC002480.3	antisense	0.046745956	1.897300502	0.83974908	0.942326511	0.008380106	0	1	0	0	56	80	71	71	68	72	49	80	64
ENSG00000229124.4	VIM-AS1	antisense	-0.039308455	2.632752073	0.839833368	0.942354634	0.012212731	0	5	11	10	101	106	152	126	90	113	87	131	97
ENSG00000246263.2	KB-431C1.4	antisense	0.307633478	0.408219363	0.840311923	0.942692167	0.064884983	0	78	64	47	3	3	3	1	3	5	3	1	6
ENSG00000272654.1	RP11-422P24.11	lincRNA	0.258433947	0.111811238	0.84140805	0.943401479	0.008221233	0	37	53	44	3	5	4	4	6	3	2	7	4
ENSG00000241316.4	SUCLG2-AS1	lincRNA	-0.036579737	2.055764086	0.841855548	0.943559004	0.012651933	0	14	9	20	78	80	87	60	67	57	54	86	77
ENSG00000229692.3	SOS1-IT1	sense_intronic	0.158407072	0.291591017	0.841720835	0.943559004	0.03511384	0	59	44	62	3	4	4	3	3	5	4	2	5
ENSG00000245526.6	LINC00461	lincRNA	-0.189298416	-0.555170141	0.843772715	0.944510177	0.016081544	0	21	21	26	4	5	5	2	2	1	1	3	7
ENSG00000261167.1	RP11-517B11.7	sense_overlapping	-0.047832997	1.647788947	0.844724508	0.945054424	0.014085808	0	53	61	46	42	50	47	36	31	42	35	43	43
ENSG00000272902.2	RP11-299H21.1	lincRNA	0.268740092	-0.553666821	0.845808558	0.945790988	0.023131797	0	17	21	23	1	2	9	3	2	7	2	5	6
ENSG00000250132.4	RP11-359B12.2	antisense	0.109238769	0.593487593	0.848496307	0.947265278	0.01327525	0	40	52	39	17	14	15	8	7	10	13	21	11
ENSG00000225783.4	MIAT	lincRNA	-0.123015904	0.143442192	0.848681346	0.947338915	0.056416604	0	14	17	16	8	18	12	29	14	12	1	17	14
ENSG00000272449.1	RP3-395M20.12	lincRNA	0.136338224	0.72812469	0.849390413	0.947930902	0.057796434	0	24	74	60	7	17	10	23	20	8	9	19	6
ENSG00000230844.2	ZNF674-AS1	lincRNA	-0.041092783	2.78794999	0.850500381	0.948527992	0.019404459	0	65	90	91	99	85	143	107	124	87	83	131	75
ENSG00000261533.2	RP11-15N24.4	sense_overlapping	0.102114098	-0.191884112	0.853043551	0.950141823	0.04373114	0	6	2	2	5	13	22	10	20	12	11	17	10
ENSG00000272918.1	CTB-152G17.6	antisense	0.152627141	-0.530075915	0.853935866	0.950480725	0.010029274	0	15	23	22	2	6	6	5	3	4	6	6	2
ENSG00000235123.3	DSCAM-AS1	antisense	0.149492534	6.99499497	0.853782499	0.950480725	0.009559702	0	8234	10503	8945	4	7	3	5	3	1	5	5	4
ENSG00000258824.2	CTD-2555O16.2	antisense	-0.077246044	0.324099294	0.856166753	0.951954522	0.015581331	0	18	22	19	11	24	19	8	15	16	10	20	16
ENSG00000262049.1	RP13-1032I1.7	antisense	0.094804361	1.557365138	0.857265671	0.952579616	0.031208826	0	52	116	109	30	18	30	25	29	27	26	33	17
ENSG00000255284.1	AP006621.5	lincRNA	-0.087334707	0.557275349	0.859675717	0.953922891	0.012349793	0	19	34	29	15	16	27	20	10	19	12	19	18
ENSG00000276483.1	CTC-543D15.7	lincRNA	0.031751462	3.087123481	0.862381084	0.955791685	0.01313105	0	0	2	0	154	180	204	121	105	140	143	185	166
ENSG00000227036.4	LINC00511	lincRNA	-0.026793395	4.468707712	0.864222457	0.956935306	0.012071597	0	30	48	28	328	390	459	499	471	356	330	405	299
ENSG00000270177.1	CTD-2410N18.3	lincRNA	0.157448661	0.175541344	0.864577524	0.956972521	0.012733097	0	30	52	39	3	5	8	11	9	7	8	5	3
ENSG00000279453.1	RP3-425C14.4	TEC	-0.048698952	2.209799697	0.865134048	0.957242547	0.020452673	0	81	73	63	53	87	65	59	64	65	48	67	63
ENSG00000264558.1	RP11-138C9.1	antisense	0.070293906	0.14237294	0.865776286	0.957487071	0.02712367	0	16	8	10	16	13	21	10	13	16	16	15	16
ENSG00000267374.1	LINC00669	lincRNA	0.04438193	2.560225486	0.867863454	0.958928849	0.010852682	0	68	77	69	68	97	89	107	104	88	51	106	81
ENSG00000253982.1	CTD-2336O2.1	antisense	-0.024893539	2.581359105	0.869053056	0.959838104	0.015251675	0	40	83	65	95	103	94	103	94	77	69	123	72
ENSG00000231611.1	AP006216.11	lincRNA	0.10670451	-0.100942544	0.869122183	0.959838104	0.037263571	0	2	5	2	13	15	20	12	6	18	13	25	9
ENSG00000251580.1	RP11-539L10.3	lincRNA	0.220329836	0.28928776	0.869808986	0.960078444	0.029092407	0	33	71	49	3	8	5	4	6	3	1	11	5
ENSG00000215068.5	AC025171.1	antisense	-0.060844411	1.669768973	0.870304092	0.960425052	0.01727542	0	64	58	66	32	40	42	58	36	46	35	39	24
ENSG00000245614.3	DDX11-AS1	antisense	0.081358457	-0.217259489	0.874806892	0.963456251	0.008666247	0	21	26	24	3	6	11	9	6	5	6	8	5
ENSG00000273329.1	RP11-448A19.1	lincRNA	0.027771883	2.285280465	0.874793376	0.963456251	0.012546351	0	91	101	128	44	64	87	57	53	47	57	72	48
ENSG00000206337.8	HCP5	sense_overlapping	0.046594477	1.731290447	0.877358656	0.96525839	0.02189514	0	7	4	9	48	67	48	65	88	56	44	66	43
ENSG00000259642.2	C15orf37	antisense	-0.068796247	1.5651545	0.878783666	0.966114661	0.010143549	0	70	121	126	18	27	31	24	20	18	18	26	21
ENSG00000230513.1	THAP7-AS1	antisense	0.207670552	0.198537913	0.882478646	0.967834457	0.020670751	0	29	51	42	11	3	5	6	6	10	6	8	6
ENSG00000272369.1	RP11-446N19.1	lincRNA	0.090281665	0.340274159	0.884142713	0.968786456	0.008956098	0	34	59	53	5	6	12	6	4	5	7	9	6
ENSG00000241764.3	AC002467.7	antisense	0.055907251	1.195486818	0.885065416	0.969438555	0.00976942	0	42	65	60	24	19	37	22	22	21	20	33	22
ENSG00000268006.1	PTOV1-AS1	antisense	-0.156088102	0.472632937	0.885389093	0.969540664	0.012128524	0	42	72	56	4	8	13	5	5	4	8	6	6
ENSG00000256073.3	C21orf119	lincRNA	0.055621144	1.793783938	0.88659038	0.970083835	0.013679585	0	91	169	121	19	28	30	37	26	23	21	32	19
ENSG00000248690.4	HAS2-AS1	antisense	0.091336658	0.44283462	0.889320965	0.972039972	0.034746953	0	1	1	0	21	25	16	40	29	19	9	28	24
ENSG00000271971.1	CTD-2006H14.2	antisense	-0.087136327	0.15193219	0.890244625	0.972715439	0.045545472	0	45	36	39	7	6	9	2	4	9	2	12	5
ENSG00000245648.1	RP11-277P12.20	antisense	0.047430543	0.295616729	0.891328978	0.973559257	0.044618113	0	0	5	1	15	27	18	15	24	30	22	19	14
ENSG00000280287.1	RP13-554M15.7	TEC	-0.159946398	-0.203528946	0.891384027	0.973559257	0.02891655	0	17	26	35	5	10	10	3	3	3	9	10	1
ENSG00000257913.2	RP11-386G11.5	antisense	-0.054765301	0.701983383	0.896335088	0.977021826	0.019997275	0	4	0	3	27	34	22	35	26	35	21	23	28
ENSG00000239569.3	KMT2E-AS1	antisense	0.036798564	1.101751402	0.89642934	0.977057627	0.024549441	0	19	45	50	17	27	34	40	32	23	27	28	16
ENSG00000245694.6	CRNDE	lincRNA	0.019512139	3.901470308	0.897293433	0.977263045	0.009744241	0	311	363	400	143	191	237	194	177	143	136	195	186
ENSG00000280161.1	CTC-205M6.1	TEC	0.167302906	0.028186989	0.898625799	0.978245422	0.053217775	0	16	28	39	8	8	6	13	13	5	5	16	2
ENSG00000268996.2	MAN1B1-AS1	lincRNA	0.055195684	0.27645805	0.899611046	0.978983062	0.023397791	0	21	45	35	3	13	12	20	12	7	6	11	9
ENSG00000280099.1	RP11-33E12.2	TEC	-0.106817826	0.490426647	0.900692011	0.979824326	0.02045359	0	40	49	69	9	7	14	10	2	6	7	9	9
ENSG00000269906.1	RP11-248J18.2	sense_intronic	-0.03861778	1.061924736	0.90658182	0.984279996	0.011624388	0	23	17	25	26	46	41	19	24	23	24	43	32
ENSG00000259146.3	RP1-261D10.2	antisense	-0.066870703	0.863677126	0.909586258	0.986333917	0.01553036	0	55	58	48	8	15	13	26	27	22	8	17	6
ENSG00000254876.3	RP11-23J9.5	processed_transcript	-0.049423143	-0.141369907	0.913104767	0.988060406	0.016766423	0	9	14	13	8	14	17	13	6	9	4	17	13
ENSG00000228265.3	RALY-AS1	lincRNA	-0.118512964	0.490904018	0.913726381	0.988165373	0.0149573	0	26	40	45	10	13	17	16	8	20	10	12	11
ENSG00000260401.1	RP11-800A3.4	sense_overlapping	-0.029705472	3.171987961	0.913734863	0.988165373	0.01270527	0	218	368	406	64	71	85	94	91	77	60	78	56
ENSG00000206532.2	RP11-553A10.1	lincRNA	-0.154868345	0.00940248	0.914914352	0.988765589	0.039252213	0	8	29	20	11	9	14	11	15	11	12	5	10
